iid1	iid2	max_ibd	sum_ibd_8	n_ibd_8	sum_ibd_12	n_ibd_12	sum_ibd_16	n_ibd_16	sum_ibd_20	n_ibd_20	frac_gp1	frac_gp2
RKC040	RKF138	10.459697	10.459697	1	0	0	0	0	0	0	0.8808469852319877	0.8750204936122987
KFJ051	RKF091	10.4536	10.4536	1	0	0	0	0	0	0	0.8838611226716103	0.8913901605438059
RKF018	RKF213	10.447693	10.447693	1	0	0	0	0	0	0	0.8558636954081696	0.8949970363083752
RKF018	RKF029	10.447693	10.447693	1	0	0	0	0	0	0	0.8558636954081696	0.88162889536276845
RKF140	KFJ047	10.4423046	10.4423046	1	0	0	0	0	0	0	0.7660953678130478	0.906032058315362
RKF023	RKC045	10.437399	10.437399	1	0	0	0	0	0	0	0.8495075227321454	0.9039511684511874
RKF023	RKC039	10.437399	10.437399	1	0	0	0	0	0	0	0.8495075227321454	0.9075075984008676
RKF023	RKC038	10.437399	10.437399	1	0	0	0	0	0	0	0.8495075227321454	0.914607846846506
RKF088	RKF117	10.435799	10.435799	1	0	0	0	0	0	0	0.8226829606648759	0.9103325640346562
RKC030	RKF023	10.435796	10.435796	1	0	0	0	0	0	0	0.7986707527776726	0.8495075227321454
RKF023	RKC043	10.424	10.424	1	0	0	0	0	0	0	0.8495075227321454	0.9098785517006546
RKF023	RKC047	10.424	10.424	1	0	0	0	0	0	0	0.8495075227321454	0.8680463597038831
RKC033	RKF176	10.4213	10.4213	1	0	0	0	0	0	0	0.5941381963098886	0.7850377713038982
RKC016	RKC043	10.4211986	10.4211986	1	0	0	0	0	0	0	0.900899196650398	0.9098785517006546
RKF201	RKF099	10.4209065	10.4209065	1	0	0	0	0	0	0	0.7008815406151867	0.7340622753584806
HNJ014	RKF210	10.4179144	10.4179144	1	0	0	0	0	0	0	0.7933991651217636	0.8723720883306219
KFJ034	RKF117	10.413301	10.413301	1	0	0	0	0	0	0	0.7307580744832457	0.9103325640346562
RKF018	RKF157	10.409105	10.409105	1	0	0	0	0	0	0	0.8558636954081696	0.921228860050698
RKF018	RKF141	10.409105	10.409105	1	0	0	0	0	0	0	0.8558636954081696	0.8961572900508241
KFJ048	RKF091	10.3811026	10.3811026	1	0	0	0	0	0	0	0.8704929817260035	0.8913901605438059
KFJ028	RKF163	10.3776	10.3776	1	0	0	0	0	0	0	0.6515833680148311	0.6917886824814297
KFJ028	RKF143	10.364103	10.364103	1	0	0	0	0	0	0	0.6515833680148311	0.8982886257298879
RKF209	KFJ047	10.355401	10.355401	1	0	0	0	0	0	0	0.8416758099706153	0.906032058315362
RKF031	RKC037	10.354102	10.354102	1	0	0	0	0	0	0	0.8852357711273379	0.908087725272092
RKF007	RKC046	10.3535	10.3535	1	0	0	0	0	0	0	0.6250362579294515	0.8943034063536504
RKF118	RKC051	10.3529006	10.3529006	1	0	0	0	0	0	0	0.8588652213940701	0.8862951332400085
RKF039	KFJ029	10.3514075	10.3514075	1	0	0	0	0	0	0	0.7397122066260577	0.8771392178376402
RKF163	RKF038	10.3477955	10.3477955	1	0	0	0	0	0	0	0.6917886824814297	0.7456143669680804
KFJ007	RKC010	10.347593	10.347593	1	0	0	0	0	0	0	0.8694336196133329	0.901882890040735
KFJ034	RKC010	10.347593	10.347593	1	0	0	0	0	0	0	0.7307580744832457	0.901882890040735
RKF163	RKF118	10.3462994	10.3462994	1	0	0	0	0	0	0	0.6917886824814297	0.8588652213940701
HNJ012	RKF015	10.3425026	10.3425026	1	0	0	0	0	0	0	0.7849116567666755	0.8858663438134514
RKF231	HNJ012	10.3383064	10.3383064	1	0	0	0	0	0	0	0.7193447088645908	0.7849116567666755
RKF081	RKF191	10.337204	10.337204	1	0	0	0	0	0	0	0.6682304869282282	0.8717793500056752
KUP003	KFJ043	10.329807	10.329807	1	0	0	0	0	0	0	0.7313382013544701	0.8834575561524977
RKF099	RKF067	10.3083014	10.3083014	1	0	0	0	0	0	0	0.7340622753584806	0.7936766171036536
RKF067	RKF179	10.305804	10.305804	1	0	0	0	0	0	0	0.7936766171036536	0.8119758364546681
RKF206	RKF101	10.3043914	10.3043914	1	0	0	0	0	0	0	0.5207647585537185	0.8486121095178641
RKF074	KUP004	10.292101	10.292101	1	0	0	0	0	0	0	0.8252304743167745	0.8794218909613711
RKC033	RKF062	10.2884054	10.2884054	1	0	0	0	0	0	0	0.5941381963098886	0.6632363512542091
RKF196	KFJ017	10.285199	10.285199	1	0	0	0	0	0	0	0.8742133605740734	0.8991462045830023
RKF196	KFJ040	10.285199	10.285199	1	0	0	0	0	0	0	0.8742133605740734	0.8897002257450216
RKF196	KFJ022	10.271996	10.271996	1	0	0	0	0	0	0	0.8742133605740734	0.9113036459712712
RKF163	RKF053	10.263699	10.263699	1	0	0	0	0	0	0	0.6917886824814297	0.8665203738034883
RKF133	KFJ015	10.261598	10.261598	1	0	0	0	0	0	0	0.8617406328427478	0.9219603243665896
KFJ020	RKF138	10.256904	10.256904	1	0	0	0	0	0	0	0.6489601856405988	0.8750204936122987
RKF116	RKF138	10.2531016	10.2531016	1	0	0	0	0	0	0	0.8661294187380979	0.8750204936122987
HNJ026	RKC052	10.247898	10.247898	1	0	0	0	0	0	0	0.8908730909411928	0.8967121940146041
RKF011	RKF129	10.244608	10.244608	1	0	0	0	0	0	0	0.707653891264046	0.8947195843264854
KUP022	RKF142	10.242605	10.242605	1	0	0	0	0	0	0	0.7754152321138058	0.8843655808205012
KUP003	RKF124	10.2423071861267	10.2423071861267	1	0	0	0	0	0	0	0.7313382013544701	0.880720870694765
RKF118	RKC052	10.240200000000002	10.240200000000002	1	0	0	0	0	0	0	0.8588652213940701	0.8967121940146041
RKF020	RKF133	10.238099	10.238099	1	0	0	0	0	0	0	0.8534044619323269	0.8617406328427478
RKF016	RKF117	10.233301	10.233301	1	0	0	0	0	0	0	0.8520802592914886	0.9103325640346562
RKF003	KFJ040	10.227597	10.227597	1	0	0	0	0	0	0	0.81616283909046194	0.8897002257450216
RKF074	RKC032	10.218215	10.218215	1	0	0	0	0	0	0	0.8252304743167745	0.9009748653727316
KFJ041	KFJ036	10.217607	10.217607	1	0	0	0	0	0	0	0.8680841940650499	0.8957537235317115
RKF081	RKF099	10.214901	10.214901	1	0	0	0	0	0	0	0.6682304869282282	0.7340622753584806
RKF201	RKF061	10.2126956	10.2126956	1	0	0	0	0	0	0	0.7008815406151867	0.7619840338995876
KUP027	KFJ018	10.201204	10.201204	1	0	0	0	0	0	0	0.8822216336877152	0.9185804547690212
RKF018	RKF160	10.1915	10.1915	1	0	0	0	0	0	0	0.8558636954081696	0.8971157605337167
KFJ043	RKC010	10.190201	10.190201	1	0	0	0	0	0	0	0.8834575561524977	0.901882890040735
RKC045	RKC016	10.186303	10.186303	1	0	0	0	0	0	0	0.9039511684511874	0.900899196650398
RKF099	RKF098	10.183692	10.183692	1	0	0	0	0	0	0	0.7340622753584806	0.8645529870228141
RKF010	RKF133	10.170603	10.170603	1	0	0	0	0	0	0	0.821850604719206	0.8617406328427478
RKF064	RKF121	10.16389727592468	10.16389727592468	1	0	0	0	0	0	0	0.6012006103943601	0.8931431526112015
HNJ014	RKC016	10.162398	10.162398	1	0	0	0	0	0	0	0.7933991651217636	0.900899196650398
RKF181	RKC035	10.160901	10.160901	1	0	0	0	0	0	0	0.834298109543087	0.8932692671484243
RKF032	RKC037	10.160202	10.160202	1	0	0	0	0	0	0	0.8903181869774129	0.908087725272092
RKF042	RKF117	10.146201	10.146201	1	0	0	0	0	0	0	0.8349412936829228	0.9103325640346562
HNJ015	RKF047	10.144901	10.144901	1	0	0	0	0	0	0	0.8581715914393452	0.8884012460116277
KFJ041	KFJ022	10.1381004	10.1381004	1	0	0	0	0	0	0	0.8680841940650499	0.9113036459712712
KFJ041	KFJ017	10.1381004	10.1381004	1	0	0	0	0	0	0	0.8680841940650499	0.8991462045830023
RKF142	RKF117	10.133803	10.133803	1	0	0	0	0	0	0	0.8843655808205012	0.9103325640346562
RKF199	RKC046	10.131097	10.131097	1	0	0	0	0	0	0	0.8234396478882121	0.8943034063536504
KFJ009	RKC024	10.128999	10.128999	1	0	0	0	0	0	0	0.722384069211658	0.820501179170923
RKC007	RKF046	10.1285934	10.1285934	1	0	0	0	0	0	0	0.8689669958256088	0.911997275925996
HNJ026	RKF047	10.1184964	10.1184964	1	0	0	0	0	0	0	0.8908730909411928	0.8884012460116277
RKC020	RKF117	10.111499	10.111499	1	0	0	0	0	0	0	0.9128674662328328	0.9103325640346562
RKF136	RKF121	10.10890007019043	10.10890007019043	1	0	0	0	0	0	0	0.846745614366968	0.8931431526112015
RKC007	RKF117	10.107201	10.107201	1	0	0	0	0	0	0	0.8689669958256088	0.9103325640346562
RKF181	RKF191	10.097295	10.097295	1	0	0	0	0	0	0	0.834298109543087	0.8717793500056752
KUP005	RKC009	10.096201	10.096201	1	0	0	0	0	0	0	0.8391030734112721	0.8899776777269116
KUP022	KFJ025	10.0942016	10.0942016	1	0	0	0	0	0	0	0.7754152321138058	0.9016054380588452
RKF017	RKF088	10.0808024	10.0808024	1	0	0	0	0	0	0	0.7524245519781065	0.8226829606648759
RKC009	RKF046	10.0721	10.0721	1	0	0	0	0	0	0	0.8899776777269116	0.911997275925996
KFJ008	HNJ012	10.065001	10.065001	1	0	0	0	0	0	0	0.6727327759070788	0.7849116567666755
RKF032	RKC009	10.0511074	10.0511074	1	0	0	0	0	0	0	0.8903181869774129	0.8899776777269116
RKF043	RKF162	10.0446045	10.0446045	1	0	0	0	0	0	0	0.873683679517738	0.8697615174101119
KFJ052	KFJ043	10.0419044	10.0419044	1	0	0	0	0	0	0	0.8787030380992017	0.8834575561524977
RKC012	RKF141	10.033095	10.033095	1	0	0	0	0	0	0	0.8967500283757709	0.8961572900508241
KUP005	RKC017	10.029501	10.029501	1	0	0	0	0	0	0	0.8391030734112721	0.8847565358858915
RKF176	RKF179	10.016	10.016	1	0	0	0	0	0	0	0.7850377713038982	0.8119758364546681
RKF199	KFJ029	10.01569	10.01569	1	0	0	0	0	0	0	0.8234396478882121	0.8771392178376402
RKF062	RKF163	10.004389	10.004389	1	0	0	0	0	0	0	0.6632363512542091	0.6917886824814297
RKC024	KFJ040	9.996098	9.996098	1	0	0	0	0	0	0	0.820501179170923	0.8897002257450216
RKC024	KFJ022	9.9952996	9.9952996	1	0	0	0	0	0	0	0.820501179170923	0.9113036459712712
RKC024	KFJ017	9.9952996	9.9952996	1	0	0	0	0	0	0	0.820501179170923	0.8991462045830023
RKF237	RKF110	9.9938035	9.9938035	1	0	0	0	0	0	0	0.8981751226463874	0.9016306609662896
RKF081	RKC006	9.9905014	9.9905014	1	0	0	0	0	0	0	0.6682304869282282	0.8166546857856305
RKF181	RKF196	9.9866	9.9866	1	0	0	0	0	0	0	0.834298109543087	0.8742133605740734
KUP005	KFJ032	9.986001	9.986001	1	0	0	0	0	0	0	0.8391030734112721	0.8813388319271562
HNJ015	KFJ047	9.9847004	9.9847004	1	0	0	0	0	0	0	0.8581715914393452	0.906032058315362
KFJ049	HNJ015	9.9818006	9.9818006	1	0	0	0	0	0	0	0.7891238823099138	0.8581715914393452
HNJ016	RKF164	9.9664	9.9664	1	0	0	0	0	0	0	0.5541598880102909	0.7855926752676781
RKF034	RKF053	9.9658966	9.9658966	1	0	0	0	0	0	0	0.8514370751516527	0.8665203738034883
RKC047	RKC032	9.964585	9.964585	1	0	0	0	0	0	0	0.8680463597038831	0.9009748653727316
RKF010	RKF238	9.963399	9.963399	1	0	0	0	0	0	0	0.821850604719206	0.8913144918214723
RKF144	RKF132	9.960401	9.960401	1	0	0	0	0	0	0	0.5732410174920863	0.9051997023696922
RKF044	KUP002	9.947109	9.947109	1	0	0	0	0	0	0	0.8493814081949226	0.869257059261221
KFJ007	RKF135	9.9466026	9.9466026	1	0	0	0	0	0	0	0.8694336196133329	0.8867491455740103
RKF062	RKF055	9.93489	9.93489	1	0	0	0	0	0	0	0.6632363512542091	0.8272356954586155
RKF121	RKF091	9.9341	9.9341	1	0	0	0	0	0	0	0.8931431526112015	0.8913901605438059
RKF113	RKF192	9.930599	9.930599	1	0	0	0	0	0	0	0.8159484443771834	0.8982507913687211
RKF023	KFJ004	9.9267006	9.9267006	1	0	0	0	0	0	0	0.8495075227321454	0.8727756548497345
KUP022	KFJ048	9.92589	9.92589	1	0	0	0	0	0	0	0.7754152321138058	0.8704929817260035
HNJ011	RKF163	9.9171	9.9171	1	0	0	0	0	0	0	0.678660159156546	0.6917886824814297
HNJ013	RKF105	9.907603	9.907603	1	0	0	0	0	0	0	0.574439105595702	0.7379844374661068
KFJ028	KFJ032	9.9044085	9.9044085	1	0	0	0	0	0	0	0.6515833680148311	0.8813388319271562
RKF013	RKC011	9.89480018615722	9.89480018615722	1	0	0	0	0	0	0	0.7564223828080663	0.8776562874402533
RKF028	RKC020	9.885603	9.885603	1	0	0	0	0	0	0	0.8328225694575814	0.9128674662328328
RKF064	RKF007	9.878999	9.878999	1	0	0	0	0	0	0	0.6012006103943601	0.6250362579294515
KUP005	RKC020	9.8748	9.8748	1	0	0	0	0	0	0	0.8391030734112721	0.9128674662328328
KFJ047	KFJ011	9.864199	9.864199	1	0	0	0	0	0	0	0.906032058315362	0.9180633851664082
KUP022	KFJ023	9.839702	9.839702	1	0	0	0	0	0	0	0.7754152321138058	0.8580328654484002
RKF017	RKF118	9.8336995	9.8336995	1	0	0	0	0	0	0	0.7524245519781065	0.8588652213940701
RKF067	HNJ010	9.8334014	9.8334014	1	0	0	0	0	0	0	0.7936766171036536	0.8756258433909677
KUP017	RKF046	9.8324	9.8324	1	0	0	0	0	0	0	0.8511470117160405	0.911997275925996
RKF042	RKF238	9.8279	9.8279	1	0	0	0	0	0	0	0.8349412936829228	0.8913144918214723
RKF238	RKF037	9.825301	9.825301	1	0	0	0	0	0	0	0.8913144918214723	0.8975193270528293
RKF201	KFJ043	9.825015	9.825015	1	0	0	0	0	0	0	0.7008815406151867	0.8834575561524977
RKF231	RKF238	9.8234	9.8234	1	0	0	0	0	0	0	0.7193447088645908	0.8913144918214723
RKF173	KUP002	9.819698	9.819698	1	0	0	0	0	0	0	0.8339071544776967	0.869257059261221
HNJ013	RKC047	9.797406	9.797406	1	0	0	0	0	0	0	0.574439105595702	0.8680463597038831
RKC050	RKC016	9.791696	9.791696	1	0	0	0	0	0	0	0.8533792390248824	0.900899196650398
HNJ014	RKF098	9.7886994	9.7886994	1	0	0	0	0	0	0	0.7933991651217636	0.8645529870228141
RKF061	RKF179	9.786093	9.786093	1	0	0	0	0	0	0	0.7619840338995876	0.8119758364546681
KFJ024	RKF153	9.7728014	9.7728014	1	0	0	0	0	0	0	0.8118118875562786	0.8666212654332665
RKF036	KFJ024	9.770703	9.770703	1	0	0	0	0	0	0	0.7646450506349867	0.8118118875562786
RKC024	RKF063	9.7576	9.7576	1	0	0	0	0	0	0	0.820501179170923	0.8649061077270377
RKF105	RKF016	9.7449005	9.7449005	1	0	0	0	0	0	0	0.7379844374661068	0.8520802592914886
RKF105	RKF042	9.7449005	9.7449005	1	0	0	0	0	0	0	0.7379844374661068	0.8349412936829228
RKF105	RKF142	9.738797	9.738797	1	0	0	0	0	0	0	0.7379844374661068	0.8843655808205012
RKF105	RKF209	9.7380996	9.7380996	1	0	0	0	0	0	0	0.7379844374661068	0.8416758099706153
RKF105	RKC020	9.73489880561828	9.73489880561828	1	0	0	0	0	0	0	0.7379844374661068	0.9128674662328328
RKF063	RKF014	9.7343	9.7343	1	0	0	0	0	0	0	0.8649061077270377	0.8685255949453293
KFJ004	KFJ022	9.729195	9.729195	1	0	0	0	0	0	0	0.8727756548497345	0.9113036459712712
HNJ013	RKC011	9.722698	9.722698	1	0	0	0	0	0	0	0.574439105595702	0.8776562874402533
RKC027	RKF113	9.717798	9.717798	1	0	0	0	0	0	0	0.6432219741969657	0.8159484443771834
RKC014	RKC016	9.714997	9.714997	1	0	0	0	0	0	0	0.9027909147087384	0.900899196650398
RKF154	HNJ002	9.708601	9.708601	1	0	0	0	0	0	0	0.7023192463395256	0.903421487394852
RKF081	RKF117	9.697294	9.697294	1	0	0	0	0	0	0	0.6682304869282282	0.9103325640346562
KFJ049	KFJ043	9.69099998474121	9.69099998474121	1	0	0	0	0	0	0	0.7891238823099138	0.8834575561524977
KFJ020	RKF196	9.689498	9.689498	1	0	0	0	0	0	0	0.6489601856405988	0.8742133605740734
RKF163	HNJ012	9.6877	9.6877	1	0	0	0	0	0	0	0.6917886824814297	0.7849116567666755
KFJ051	KFJ011	9.6789	9.6789	1	0	0	0	0	0	0	0.8838611226716103	0.9180633851664082
KFJ049	KFJ011	9.6789	9.6789	1	0	0	0	0	0	0	0.7891238823099138	0.9180633851664082
RKF201	RKF164	9.678495	9.678495	1	0	0	0	0	0	0	0.7008815406151867	0.7855926752676781
RKC027	RKC035	9.672606	9.672606	1	0	0	0	0	0	0	0.6432219741969657	0.8932692671484243
RKF023	RKF129	9.670597	9.670597	1	0	0	0	0	0	0	0.8495075227321454	0.8947195843264854
RKF038	RKC051	9.6705005	9.6705005	1	0	0	0	0	0	0	0.7456143669680804	0.8862951332400085
RKF067	RKC052	9.666097	9.666097	1	0	0	0	0	0	0	0.7936766171036536	0.8967121940146041
RKF117	KFJ015	9.657499	9.657499	1	0	0	0	0	0	0	0.9103325640346562	0.9219603243665896
RKF109	KFJ015	9.6558005	9.6558005	1	0	0	0	0	0	0	0.862081142093249	0.9219603243665896
KFJ007	RKC045	9.6543014	9.6543014	1	0	0	0	0	0	0	0.8694336196133329	0.9039511684511874
HNJ014	HNJ002	9.650901	9.650901	1	0	0	0	0	0	0	0.7933991651217636	0.903421487394852
RKF028	KUP027	9.6468985	9.6468985	1	0	0	0	0	0	0	0.8328225694575814	0.8822216336877152
RKC019	RKF089	9.646803	9.646803	1	0	0	0	0	0	0	0.751188629513324	0.8822468565951598
RKC015	RKC037	9.645599	9.645599	1	0	0	0	0	0	0	0.7079944005145473	0.908087725272092
KUP002	KFJ043	9.645	9.645	1	0	0	0	0	0	0	0.869257059261221	0.8834575561524977
RKF175	RKC051	9.6447945	9.6447945	1	0	0	0	0	0	0	0.810197621479828	0.8862951332400085
RKF164	RKF238	9.643	9.643	1	0	0	0	0	0	0	0.7855926752676781	0.8913144918214723
KFJ004	KFJ012	9.642494	9.642494	1	0	0	0	0	0	0	0.8727756548497345	0.871350560579118
RKF199	RKC051	9.6397	9.6397	1	0	0	0	0	0	0	0.8234396478882121	0.8862951332400085
KFJ032	KFJ017	9.637892	9.637892	1	0	0	0	0	0	0	0.8813388319271562	0.8991462045830023
RKF021	RKF194	9.617901	9.617901	1	0	0	0	0	0	0	0.8199084408459764	0.903333207218796
RKF061	RKF218	9.612799	9.612799	1	0	0	0	0	0	0	0.7619840338995876	0.7906750911177531
RKF040	RKF055	9.612498	9.612498	1	0	0	0	0	0	0	0.6047065945291513	0.8272356954586155
RKF192	RKC016	9.607899	9.607899	1	0	0	0	0	0	0	0.8982507913687211	0.900899196650398
KUP017	RKF043	9.601703	9.601703	1	0	0	0	0	0	0	0.8511470117160405	0.873683679517738
RKF135	KFJ006	9.597504	9.597504	1	0	0	0	0	0	0	0.8867491455740103	0.9008865851966756
RKF053	RKC016	9.566498	9.566498	1	0	0	0	0	0	0	0.8665203738034883	0.900899196650398
KFJ034	RKF113	9.5587015	9.5587015	1	0	0	0	0	0	0	0.7307580744832457	0.8159484443771834
RKF218	KFJ004	9.558499	9.558499	1	0	0	0	0	0	0	0.7906750911177531	0.8727756548497345
RKF055	RKF213	9.552899	9.552899	1	0	0	0	0	0	0	0.8272356954586155	0.8949970363083752
RKF063	RKC028	9.552	9.552	1	0	0	0	0	0	0	0.8649061077270377	0.9073184265950336
RKF039	RKF006	9.542799	9.542799	1	0	0	0	0	0	0	0.7397122066260577	0.8183824549455816
RKF036	RKF044	9.5406055	9.5406055	1	0	0	0	0	0	0	0.7646450506349867	0.8493814081949226
HNJ016	KFJ030	9.535301	9.535301	1	0	0	0	0	0	0	0.5541598880102909	0.821383980931482
RKF164	RKF043	9.535003	9.535003	1	0	0	0	0	0	0	0.7855926752676781	0.873683679517738
KFJ008	KFJ005	9.5236	9.5236	1	0	0	0	0	0	0	0.6727327759070788	0.7998562294275661
RKC009	RKF141	9.5210075	9.5210075	1	0	0	0	0	0	0	0.8899776777269116	0.8961572900508241
RKF099	RKF143	9.5203	9.5203	1	0	0	0	0	0	0	0.7340622753584806	0.8982886257298879
RKF034	RKF015	9.5191	9.5191	1	0	0	0	0	0	0	0.8514370751516527	0.8858663438134514
RKF029	RKC009	9.5165014	9.5165014	1	0	0	0	0	0	0	0.88162889536276845	0.8899776777269116
RKF154	HNJ010	9.516406	9.516406	1	0	0	0	0	0	0	0.7023192463395256	0.8756258433909677
RKF163	RKF129	9.5137954	9.5137954	1	0	0	0	0	0	0	0.6917886824814297	0.8947195843264854
KFJ028	RKF185	9.508908	9.508908	1	0	0	0	0	0	0	0.6515833680148311	0.8066664144375922
RKF199	RKC052	9.508	9.508	1	0	0	0	0	0	0	0.8234396478882121	0.8967121940146041
RKF175	KFJ011	9.507799	9.507799	1	0	0	0	0	0	0	0.810197621479828	0.9180633851664082
KFJ045	RKF129	9.505296	9.505296	1	0	0	0	0	0	0	0.8985156318968888	0.8947195843264854
RKF189	RKC016	9.5025	9.5025	1	0	0	0	0	0	0	0.8849709305991702	0.900899196650398
RKF062	RKF003	9.4955996	9.4955996	1	0	0	0	0	0	0	0.6632363512542091	0.81616283909046194
KUP004	RKC032	9.4891	9.4891	1	0	0	0	0	0	0	0.8794218909613711	0.9009748653727316
KFJ049	KUP002	9.4883025	9.4883025	1	0	0	0	0	0	0	0.7891238823099138	0.869257059261221
RKF176	RKC037	9.48441	9.48441	1	0	0	0	0	0	0	0.7850377713038982	0.908087725272092
RKF057	KUP017	9.484202	9.484202	1	0	0	0	0	0	0	0.8399102064494974	0.8511470117160405
RKF088	RKF020	9.481192	9.481192	1	0	0	0	0	0	0	0.8226829606648759	0.8534044619323269
RKF088	RKF018	9.481192	9.481192	1	0	0	0	0	0	0	0.8226829606648759	0.8558636954081696
HNJ015	RKF015	9.479308	9.479308	1	0	0	0	0	0	0	0.8581715914393452	0.8858663438134514
HNJ012	RKC022	9.476209	9.476209	1	0	0	0	0	0	0	0.7849116567666755	0.8813640548346008
RKF018	RKC026	9.4713	9.4713	1	0	0	0	0	0	0	0.8558636954081696	0.8928657006293116
KFJ048	KFJ043	9.4707966	9.4707966	1	0	0	0	0	0	0	0.8704929817260035	0.8834575561524977
RKF137	RKF072	9.4706	9.4706	1	0	0	0	0	0	0	0.7214129872750432	0.8072969871237058
HNJ011	RKF188	9.467298	9.467298	1	0	0	0	0	0	0	0.678660159156546	0.9193497534460796
RKF040	RKF017	9.4659984	9.4659984	1	0	0	0	0	0	0	0.6047065945291513	0.7524245519781065
HNJ012	RKF135	9.463799	9.463799	1	0	0	0	0	0	0	0.7849116567666755	0.8867491455740103
KUP015	RKF134	9.462398	9.462398	1	0	0	0	0	0	0	0.682342703643449	0.9152258080788972
RKF020	RKC026	9.4482005	9.4482005	1	0	0	0	0	0	0	0.8534044619323269	0.8928657006293116
RKC048	KFJ032	9.4478965	9.4478965	1	0	0	0	0	0	0	0.8592687879131827	0.8813388319271562
HNJ016	KFJ008	9.43379402160644	9.43379402160644	1	0	0	0	0	0	0	0.5541598880102909	0.6727327759070788
RKC047	KFJ018	9.4336	9.4336	1	0	0	0	0	0	0	0.8680463597038831	0.9185804547690212
RKF050	KUP004	9.429601	9.429601	1	0	0	0	0	0	0	0.6935038401876584	0.8794218909613711
RKF142	KFJ043	9.4226	9.4226	1	0	0	0	0	0	0	0.8843655808205012	0.8834575561524977
RKC052	RKC023	9.4211	9.4211	1	0	0	0	0	0	0	0.8967121940146041	0.918340837148298
RKF172	RKF164	9.4208956	9.4208956	1	0	0	0	0	0	0	0.7945972532253793	0.7855926752676781
KFJ032	RKF150	9.419596	9.419596	1	0	0	0	0	0	0	0.8813388319271562	0.8876319473345693
RKF052	RKC051	9.4098926	9.4098926	1	0	0	0	0	0	0	0.8246377359918278	0.8862951332400085
KUP004	RKC023	9.4012976	9.4012976	1	0	0	0	0	0	0	0.8794218909613711	0.918340837148298
RKF099	RKF192	9.3976974	9.3976974	1	0	0	0	0	0	0	0.7340622753584806	0.8982507913687211
KFJ034	RKF195	9.396303	9.396303	1	0	0	0	0	0	0	0.7307580744832457	0.8762816389845257
KFJ041	KFJ011	9.3959	9.3959	1	0	0	0	0	0	0	0.8680841940650499	0.9180633851664082
RKF002	RKC052	9.3958005	9.3958005	1	0	0	0	0	0	0	0.8210308602272584	0.8967121940146041
KUP022	KFJ004	9.378803	9.378803	1	0	0	0	0	0	0	0.7754152321138058	0.8727756548497345
RKF142	RKC052	9.3783006	9.3783006	1	0	0	0	0	0	0	0.8843655808205012	0.8967121940146041
RKF181	RKF118	9.377003	9.377003	1	0	0	0	0	0	0	0.834298109543087	0.8588652213940701
RKF190	RKF137	9.3710996	9.3710996	1	0	0	0	0	0	0	0.6623535494936501	0.7214129872750432
RKF091	KFJ047	9.3710005	9.3710005	1	0	0	0	0	0	0	0.8913901605438059	0.906032058315362
RKF163	RKF172	9.3691945	9.3691945	1	0	0	0	0	0	0	0.6917886824814297	0.7945972532253793
RKF011	RKF072	9.367597	9.367597	1	0	0	0	0	0	0	0.707653891264046	0.8072969871237058
KUP002	KFJ047	9.365302	9.365302	1	0	0	0	0	0	0	0.869257059261221	0.906032058315362
RKF015	HNJ026	9.358001	9.358001	1	0	0	0	0	0	0	0.8858663438134514	0.8908730909411928
RKF176	RKF010	9.355104	9.355104	1	0	0	0	0	0	0	0.7850377713038982	0.821850604719206
KUP004	KFJ047	9.3485	9.3485	1	0	0	0	0	0	0	0.8794218909613711	0.906032058315362
KFJ008	RKF006	9.3475014	9.3475014	1	0	0	0	0	0	0	0.6727327759070788	0.8183824549455816
KFJ050	KUP004	9.340906	9.340906	1	0	0	0	0	0	0	0.7974600532203348	0.8794218909613711
HNJ014	KFJ049	9.331301	9.331301	1	0	0	0	0	0	0	0.7933991651217636	0.7891238823099138
KFJ024	RKF133	9.3294024	9.3294024	1	0	0	0	0	0	0	0.8118118875562786	0.8617406328427478
RKC015	RKC016	9.327099	9.327099	1	0	0	0	0	0	0	0.7079944005145473	0.900899196650398
RKF099	KFJ007	9.3193054	9.3193054	1	0	0	0	0	0	0	0.7340622753584806	0.8694336196133329
RKF154	RKF036	9.317303	9.317303	1	0	0	0	0	0	0	0.7023192463395256	0.7646450506349867
RKF147	RKF046	9.312901	9.312901	1	0	0	0	0	0	0	0.8881237940297378	0.911997275925996
RKC040	RKC016	9.310204	9.310204	1	0	0	0	0	0	0	0.8808469852319877	0.900899196650398
RKF181	RKF018	9.3087	9.3087	1	0	0	0	0	0	0	0.834298109543087	0.8558636954081696
KFJ028	KFJ008	9.305	9.305	1	0	0	0	0	0	0	0.6515833680148311	0.6727327759070788
RKF231	HNJ015	9.3008995	9.3008995	1	0	0	0	0	0	0	0.7193447088645908	0.8581715914393452
RKF231	HNJ026	9.3008995	9.3008995	1	0	0	0	0	0	0	0.7193447088645908	0.8908730909411928
RKF211	RKF213	9.294599	9.294599	1	0	0	0	0	0	0	0.6366892411688295	0.8949970363083752
HNJ011	RKF053	9.2940986	9.2940986	1	0	0	0	0	0	0	0.678660159156546	0.8665203738034883
KUP003	RKC045	9.292	9.292	1	0	0	0	0	0	0	0.7313382013544701	0.9039511684511874
KUP002	RKC003	9.290695	9.290695	1	0	0	0	0	0	0	0.869257059261221	0.91618427856179
RKF021	RKF138	9.290099	9.290099	1	0	0	0	0	0	0	0.8199084408459764	0.8750204936122987
