iid1	iid2	max_IBD	sum_IBD>8	n_IBD>8	sum_IBD>12	n_IBD>12	sum_IBD>16	n_IBD>16	sum_IBD>20	n_IBD>20
RKC030	RKF143	9.01580154895782	9.01580154895782	1	0	0	0	0	0	0
RKF249	RKF156	9.010696411132807	9.010696411132807	1	0	0	0	0	0	0
RKC036	RKF194	9.00700092315673	9.00700092315673	1	0	0	0	0	0	0
RKF271	RKF241	9.00299996137619	9.00299996137619	1	0	0	0	0	0	0
KUP026	RKF016	9.00259017944336	9.00259017944336	1	0	0	0	0	0	0
RKF016	RKC051	9.00209993124008	9.00209993124008	1	0	0	0	0	0	0
RKF163	RKC015	9.0015023946762	9.0015023946762	1	0	0	0	0	0	0
RKF234	KFJ031	9.00009870529174	9.00009870529174	1	0	0	0	0	0	0
KUP022	KFJ031	8.994400501251219	8.994400501251219	1	0	0	0	0	0	0
RKC036	RKF121	8.99410247802734	8.99410247802734	1	0	0	0	0	0	0
RKC036	RKF196	8.99410247802734	8.99410247802734	1	0	0	0	0	0	0
RKF098	RKF089	8.99139642715454	8.99139642715454	1	0	0	0	0	0	0
KFJ029	KFJ052	8.99080038070678	8.99080038070678	1	0	0	0	0	0	0
RKF163	RKF191	8.9898943901062	8.9898943901062	1	0	0	0	0	0	0
RKF220	RKC026	8.989697694778439	8.989697694778439	1	0	0	0	0	0	0
KUP026	KFJ010	8.98750126361846	8.98750126361846	1	0	0	0	0	0	0
KFJ049	KUP004	8.98740291595459	8.98740291595459	1	0	0	0	0	0	0
KFJ038	KFJ018	8.984702825546261	8.984702825546261	1	0	0	0	0	0	0
KUP022	RKF044	8.978390693664549	8.978390693664549	1	0	0	0	0	0	0
RKC006	RKF135	8.97700786590576	8.97700786590576	1	0	0	0	0	0	0
RKC001	HNJ014	8.97459983825683	8.97459983825683	1	0	0	0	0	0	0
HNJ015	RKF135	8.9743971824646	8.9743971824646	1	0	0	0	0	0	0
RKF150	RKF194	8.97220075130462	8.97220075130462	1	0	0	0	0	0	0
RKF140	KUP026	8.96899700164794	8.96899700164794	1	0	0	0	0	0	0
KFJ051	KUP020	8.96899700164794	8.96899700164794	1	0	0	0	0	0	0
KFJ008	RKC037	8.96840095520019	8.96840095520019	1	0	0	0	0	0	0
RKF173	RKC038	8.96768569946289	8.96768569946289	1	0	0	0	0	0	0
RKF055	RKF136	8.96670818328857	8.96670818328857	1	0	0	0	0	0	0
KFJ032	RKF189	8.96539688110351	8.96539688110351	1	0	0	0	0	0	0
KFJ043	KFJ011	8.96289944648742	8.96289944648742	1	0	0	0	0	0	0
RKF061	RKF020	8.96260738372802	8.96260738372802	1	0	0	0	0	0	0
HNJ011	KUP004	8.95490646362304	8.95490646362304	1	0	0	0	0	0	0
RKF231	RKF046	8.952689170837399	8.952689170837399	1	0	0	0	0	0	0
RKF190	KFJ018	8.95150154829025	8.95150154829025	1	0	0	0	0	0	0
RKF136	RKF196	8.95089507102966	8.95089507102966	1	0	0	0	0	0	0
KFJ048	KFJ036	8.94969850778579	8.94969850778579	1	0	0	0	0	0	0
RKC036	RKF195	8.94889831542968	8.94889831542968	1	0	0	0	0	0	0
RKF136	RKF189	8.94750356674194	8.94750356674194	1	0	0	0	0	0	0
KFJ036	KFJ025	8.94629806280136	8.94629806280136	1	0	0	0	0	0	0
KFJ009	RKF003	8.94379615783691	8.94379615783691	1	0	0	0	0	0	0
RKF163	RKO018	8.9426040649414	8.9426040649414	1	0	0	0	0	0	0
KFJ020	RKF017	8.93959999084472	8.93959999084472	1	0	0	0	0	0	0
HNJ011	RKF021	8.93720388412475	8.93720388412475	1	0	0	0	0	0	0
RKF017	KFJ043	8.93540382385253	8.93540382385253	1	0	0	0	0	0	0
KFJ009	RKF023	8.93410444259643	8.93410444259643	1	0	0	0	0	0	0
RKF043	RKC052	8.9290976524353	8.9290976524353	1	0	0	0	0	0	0
KUP024	KFJ025	8.92769694328308	8.92769694328308	1	0	0	0	0	0	0
KUP002	KUP025	8.92610549926757	8.92610549926757	1	0	0	0	0	0	0
RKF088	RKF129	8.92179012298584	8.92179012298584	1	0	0	0	0	0	0
RKF177	KFJ007	8.91920030117034	8.91920030117034	1	0	0	0	0	0	0
HNJ010	KFJ013	8.91900062561035	8.91900062561035	1	0	0	0	0	0	0
RKF091	KFJ038	8.91680121421814	8.91680121421814	1	0	0	0	0	0	0
RKF014	KFJ043	8.91590118408203	8.91590118408203	1	0	0	0	0	0	0
RKC036	RKF124	8.90798568725586	8.90798568725586	1	0	0	0	0	0	0
RKF163	RKF109	8.90529751777648	8.90529751777648	1	0	0	0	0	0	0
RKO012	RKO007	8.9011013507843	8.9011013507843	1	0	0	0	0	0	0
RKF049	RKF078	8.89730453491211	8.89730453491211	1	0	0	0	0	0	0
RKF201	RKC010	8.89430046081543	8.89430046081543	1	0	0	0	0	0	0
RKF220	RKF192	8.89409780502319	8.89409780502319	1	0	0	0	0	0	0
RKF066	RKF270	8.89369994401931	8.89369994401931	1	0	0	0	0	0	0
KFJ009	KFJ039	8.89369845390319	8.89369845390319	1	0	0	0	0	0	0
RKF074	RKF101	8.8919997215271	8.8919997215271	1	0	0	0	0	0	0
RKF066	RKF250	8.89109969139099	8.89109969139099	1	0	0	0	0	0	0
RKC033	RKC032	8.8900089263916	8.8900089263916	1	0	0	0	0	0	0
KFJ010	RKC039	8.88340026140213	8.88340026140213	1	0	0	0	0	0	0
HNJ016	RKC042	8.88229608535766	8.88229608535766	1	0	0	0	0	0	0
RKF029	RKC037	8.87640118598938	8.87640118598938	1	0	0	0	0	0	0
KUP001	KFJ004	8.87529850006103	8.87529850006103	1	0	0	0	0	0	0
RKF161	RKF142	8.87410640716552	8.87410640716552	1	0	0	0	0	0	0
RKF161	RKC023	8.87410640716552	8.87410640716552	1	0	0	0	0	0	0
KFJ050	RKF042	8.87399911880493	8.87399911880493	1	0	0	0	0	0	0
RKF144	RKF064	8.87330174446106	8.87330174446106	1	0	0	0	0	0	0
KUP022	RKF043	8.87200012803077	8.87200012803077	1	0	0	0	0	0	0
RKC001	RKC019	8.87000560760498	8.87000560760498	1	0	0	0	0	0	0
KUP022	KFJ024	8.86880159378051	8.86880159378051	1	0	0	0	0	0	0
KUP005	RKF139	8.86770188808441	8.86770188808441	1	0	0	0	0	0	0
KUP003	RKC051	8.86480808258056	8.86480808258056	1	0	0	0	0	0	0
RKF147	RKF157	8.86369943618774	8.86369943618774	1	0	0	0	0	0	0
RKF144	RKF181	8.8623970746994	8.8623970746994	1	0	0	0	0	0	0
RKF140	KFJ043	8.86189937591552	8.86189937591552	1	0	0	0	0	0	0
RKF078	RKF194	8.86099934577941	8.86099934577941	1	0	0	0	0	0	0
RKF013	KUP001	8.86000096797943	8.86000096797943	1	0	0	0	0	0	0
HNJ013	RKF189	8.85900259017944	8.85900259017944	1	0	0	0	0	0	0
RKF154	RKC030	8.85870456695556	8.85870456695556	1	0	0	0	0	0	0
RKF110	KFJ015	8.85810256004333	8.85810256004333	1	0	0	0	0	0	0
RKF110	KFJ013	8.85810256004333	8.85810256004333	1	0	0	0	0	0	0
RKF193	RKF159	8.85199904441833	8.85199904441833	1	0	0	0	0	0	0
RKF220	RKF156	8.85089933872222	8.85089933872222	1	0	0	0	0	0	0
KFJ010	RKC021	8.84910225868225	8.84910225868225	1	0	0	0	0	0	0
KFJ041	RKF117	8.84470045566558	8.84470045566558	1	0	0	0	0	0	0
HNJ016	KUP022	8.8420033454895	8.8420033454895	1	0	0	0	0	0	0
KUP024	KFJ023	8.83929729461669	8.83929729461669	1	0	0	0	0	0	0
RKF181	KFJ045	8.83890390396118	8.83890390396118	1	0	0	0	0	0	0
RKF028	KFJ004	8.83809924125671	8.83809924125671	1	0	0	0	0	0	0
KFJ020	RKF129	8.83729457855224	8.83729457855224	1	0	0	0	0	0	0
RKF072	KFJ011	8.83700251579284	8.83700251579284	1	0	0	0	0	0	0
KUP003	KFJ011	8.83629918098449	8.83629918098449	1	0	0	0	0	0	0
RKF105	RKF215	8.83460044860839	8.83460044860839	1	0	0	0	0	0	0
RKF140	RKF164	8.833003044128409	8.833003044128409	1	0	0	0	0	0	0
RKF191	RKF276	8.832502365112301	8.832502365112301	1	0	0	0	0	0	0
KUP024	RKF199	8.83169174194336	8.83169174194336	1	0	0	0	0	0	0
RKF199	KUP026	8.83169174194336	8.83169174194336	1	0	0	0	0	0	0
KUP024	RKF161	8.82439613342285	8.82439613342285	1	0	0	0	0	0	0
KUP014	RKF134	8.821797370910641	8.821797370910641	1	0	0	0	0	0	0
KFJ039	KUP025	8.82139801979065	8.82139801979065	1	0	0	0	0	0	0
KFJ027	KFJ013	8.817502856254569	8.817502856254569	1	0	0	0	0	0	0
RKF113	RKF217	8.81679952144622	8.81679952144622	1	0	0	0	0	0	0
RKO019	RKO012	8.80980491638183	8.80980491638183	1	0	0	0	0	0	0
RKF163	RKF162	8.80889892578125	8.80889892578125	1	0	0	0	0	0	0
RKF058	RKC022	8.80880355834961	8.80880355834961	1	0	0	0	0	0	0
RKF015	RKF129	8.80699753761291	8.80699753761291	1	0	0	0	0	0	0
RKF003	KFJ041	8.80040004849433	8.80040004849433	1	0	0	0	0	0	0
RKC001	KFJ025	8.79959985613823	8.79959985613823	1	0	0	0	0	0	0
RKF017	KFJ024	8.79789888858795	8.79789888858795	1	0	0	0	0	0	0
HNJ014	KFJ053	8.79520028829574	8.79520028829574	1	0	0	0	0	0	0
RKC032	RKC028	8.79460573196411	8.79460573196411	1	0	0	0	0	0	0
RKF064	KFJ046	8.7921991944313	8.7921991944313	1	0	0	0	0	0	0
HNJ015	KFJ053	8.791400492191311	8.791400492191311	1	0	0	0	0	0	0
KFJ010	RKC009	8.79110097885131	8.79110097885131	1	0	0	0	0	0	0
RKF080	RKC022	8.790799975395199	8.790799975395199	1	0	0	0	0	0	0
RKF191	RKC038	8.782899379730221	8.782899379730221	1	0	0	0	0	0	0
KUP022	RKF101	8.782899379730221	8.782899379730221	1	0	0	0	0	0	0
KUP024	KFJ051	8.78199338912963	8.78199338912963	1	0	0	0	0	0	0
RKF105	RKF076	8.78179669380188	8.78179669380188	1	0	0	0	0	0	0
RKF167	KFJ036	8.778786659240719	8.778786659240719	1	0	0	0	0	0	0
KUP022	KFJ033	8.77780020236969	8.77780020236969	1	0	0	0	0	0	0
RKC033	RKF020	8.776199817657469	8.776199817657469	1	0	0	0	0	0	0
RKF161	RKF199	8.77200365066528	8.77200365066528	1	0	0	0	0	0	0
KFJ007	KUP004	8.76559913158416	8.76559913158416	1	0	0	0	0	0	0
RKF109	RKF223	8.76480042934417	8.76480042934417	1	0	0	0	0	0	0
RKF154	RKF003	8.76209735870361	8.76209735870361	1	0	0	0	0	0	0
KFJ009	RKF101	8.76100063323974	8.76100063323974	1	0	0	0	0	0	0
RKF038	RKF276	8.75869989395141	8.75869989395141	1	0	0	0	0	0	0
KUP027	KUP025	8.75639915466308	8.75639915466308	1	0	0	0	0	0	0
RKF185	RKF104	8.75629186630249	8.75629186630249	1	0	0	0	0	0	0
HNJ013	RKC022	8.755183219909659	8.755183219909659	1	0	0	0	0	0	0
RKF156	RKF276	8.75410437583923	8.75410437583923	1	0	0	0	0	0	0
RKF141	RKC037	8.751800656318661	8.751800656318661	1	0	0	0	0	0	0
RKC037	RKF046	8.751800656318661	8.751800656318661	1	0	0	0	0	0	0
RKC037	RKF157	8.751800656318661	8.751800656318661	1	0	0	0	0	0	0
RKF139	RKC037	8.751800656318661	8.751800656318661	1	0	0	0	0	0	0
RKF020	RKC031	8.75100493431091	8.75100493431091	1	0	0	0	0	0	0
RKF154	RKC039	8.74599814414978	8.74599814414978	1	0	0	0	0	0	0
RKF176	KFJ045	8.74578952789306	8.74578952789306	1	0	0	0	0	0	0
RKF062	RKC007	8.74539613723754	8.74539613723754	1	0	0	0	0	0	0
RKC033	KFJ050	8.74089896678924	8.74089896678924	1	0	0	0	0	0	0
HNJ010	KFJ031	8.73909890651702	8.73909890651702	1	0	0	0	0	0	0
RKF161	KFJ053	8.73770713806152	8.73770713806152	1	0	0	0	0	0	0
HNJ015	RKF217	8.73770117759704	8.73770117759704	1	0	0	0	0	0	0
KFJ010	KUP025	8.73680114746093	8.73680114746093	1	0	0	0	0	0	0
RKF045	RKO003	8.73420238494873	8.73420238494873	1	0	0	0	0	0	0
RKF014	RKC032	8.73180627822876	8.73180627822876	1	0	0	0	0	0	0
RKF029	RKF129	8.73149931430816	8.73149931430816	1	0	0	0	0	0	0
KFJ005	RKF043	8.73030424118042	8.73030424118042	1	0	0	0	0	0	0
HNJ012	KFJ013	8.72890055179596	8.72890055179596	1	0	0	0	0	0	0
RKF213	RKF129	8.72550010681152	8.72550010681152	1	0	0	0	0	0	0
RKO019	RKF102	8.72420072555542	8.72420072555542	1	0	0	0	0	0	0
RKF016	KFJ043	8.72260332107544	8.72260332107544	1	0	0	0	0	0	0
RKF153	RKC042	8.71832370758056	8.71832370758056	1	0	0	0	0	0	0
RKF220	RKF102	8.71379971504211	8.71379971504211	1	0	0	0	0	0	0
RKF069	RKF089	8.71100425720214	8.71100425720214	1	0	0	0	0	0	0
KFJ046	KFJ053	8.71000289916992	8.71000289916992	1	0	0	0	0	0	0
RKF193	RKC047	8.70879888534545	8.70879888534545	1	0	0	0	0	0	0
RKC015	RKC001	8.7082028388977	8.7082028388977	1	0	0	0	0	0	0
KUP001	KFJ011	8.70800018310546	8.70800018310546	1	0	0	0	0	0	0
RKF185	RKF116	8.70800018310546	8.70800018310546	1	0	0	0	0	0	0
RKF256	RKO003	8.70459973812103	8.70459973812103	1	0	0	0	0	0	0
KUP026	KFJ011	8.70149731636047	8.70149731636047	1	0	0	0	0	0	0
KUP027	KFJ038	8.69470238685607	8.69470238685607	1	0	0	0	0	0	0
RKF039	KFJ024	8.69419872760772	8.69419872760772	1	0	0	0	0	0	0
RKF156	RKF161	8.69340002536773	8.69340002536773	1	0	0	0	0	0	0
KUP024	RKF080	8.69119763374328	8.69119763374328	1	0	0	0	0	0	0
RKF150	RKF110	8.68939757347107	8.68939757347107	1	0	0	0	0	0	0
RKF055	RKF109	8.68910551071167	8.68910551071167	1	0	0	0	0	0	0
KFJ050	KFJ027	8.68650078773498	8.68650078773498	1	0	0	0	0	0	0
RKF195	KFJ053	8.6817979812622	8.6817979812622	1	0	0	0	0	0	0
RKC033	RKF023	8.68160128593444	8.68160128593444	1	0	0	0	0	0	0
KFJ049	RKF177	8.67940038442611	8.67940038442611	1	0	0	0	0	0	0
RKF021	RKF121	8.67599248886108	8.67599248886108	1	0	0	0	0	0	0
RKC001	RKC020	8.67170095443725	8.67170095443725	1	0	0	0	0	0	0
RKC027	RKF238	8.6712003685534	8.6712003685534	1	0	0	0	0	0	0
RKF276	RKF051	8.66839885711669	8.66839885711669	1	0	0	0	0	0	0
RKC008	KUP018	8.66569951176643	8.66569951176643	1	0	0	0	0	0	0
RKF207	RKF055	8.66339206695556	8.66339206695556	1	0	0	0	0	0	0
RKF017	KFJ022	8.65781307220459	8.65781307220459	1	0	0	0	0	0	0
RKF017	KFJ012	8.65781307220459	8.65781307220459	1	0	0	0	0	0	0
KUP001	RKF138	8.655202388763419	8.655202388763419	1	0	0	0	0	0	0
RKF099	RKF223	8.65430831909179	8.65430831909179	1	0	0	0	0	0	0
KUP001	RKF044	8.65279883146286	8.65279883146286	1	0	0	0	0	0	0
RKC019	RKF217	8.651800453662869	8.651800453662869	1	0	0	0	0	0	0
RKF028	KFJ007	8.65160226821899	8.65160226821899	1	0	0	0	0	0	0
KFJ027	KFJ045	8.65140557289123	8.65140557289123	1	0	0	0	0	0	0
RKF161	RKF189	8.647900819778439	8.647900819778439	1	0	0	0	0	0	0
HNJ011	RKF231	8.64700078964233	8.64700078964233	1	0	0	0	0	0	0
KUP026	KUP004	8.64309668540954	8.64309668540954	1	0	0	0	0	0	0
RKF145	RKF209	8.641797304153439	8.641797304153439	1	0	0	0	0	0	0
KFJ008	RKC038	8.64019989967346	8.64019989967346	1	0	0	0	0	0	0
RKF061	RKF018	8.63980054855346	8.63980054855346	1	0	0	0	0	0	0
RKF172	RKF194	8.63749980926513	8.63749980926513	1	0	0	0	0	0	0
RKF017	RKF061	8.63579511642456	8.63579511642456	1	0	0	0	0	0	0
RKF249	KFJ048	8.63460004329681	8.63460004329681	1	0	0	0	0	0	0
RKF018	RKF192	8.63109827041626	8.63109827041626	1	0	0	0	0	0	0
RKF190	RKF237	8.62900018692016	8.62900018692016	1	0	0	0	0	0	0
RKF190	RKF226	8.62900018692016	8.62900018692016	1	0	0	0	0	0	0
RKF113	RKF104	8.62879753112793	8.62879753112793	1	0	0	0	0	0	0
KFJ009	KFJ029	8.62810015678405	8.62810015678405	1	0	0	0	0	0	0
KFJ028	RKF074	8.62520933151245	8.62520933151245	1	0	0	0	0	0	0
RKF105	RKF185	8.623898029327389	8.623898029327389	1	0	0	0	0	0	0
RKF160	RKC052	8.62300395965576	8.62300395965576	1	0	0	0	0	0	0
RKF190	RKF038	8.62280130386352	8.62280130386352	1	0	0	0	0	0	0
RKF113	RKF143	8.620905876159659	8.620905876159659	1	0	0	0	0	0	0
RKF061	RKF010	8.619296550750729	8.619296550750729	1	0	0	0	0	0	0
RKF039	KFJ041	8.61920118331909	8.61920118331909	1	0	0	0	0	0	0
RKF113	RKF034	8.616995811462399	8.616995811462399	1	0	0	0	0	0	0
RKF109	KFJ041	8.616200089454649	8.616200089454649	1	0	0	0	0	0	0
RKF195	RKF217	8.61500054597854	8.61500054597854	1	0	0	0	0	0	0
RKF161	RKC040	8.61450433731079	8.61450433731079	1	0	0	0	0	0	0
RKF055	KFJ027	8.6139976978302	8.6139976978302	1	0	0	0	0	0	0
RKF191	HNJ026	8.61389636993408	8.61389636993408	1	0	0	0	0	0	0
RKF161	RKC045	8.611404895782469	8.611404895782469	1	0	0	0	0	0	0
RKF044	KFJ013	8.61099958419799	8.61099958419799	1	0	0	0	0	0	0
RKF144	HNJ026	8.61040353775024	8.61040353775024	1	0	0	0	0	0	0
RKF106	RKF200	8.609902858734129	8.609902858734129	1	0	0	0	0	0	0
KFJ004	KFJ043	8.60729813575744	8.60729813575744	1	0	0	0	0	0	0
RKF201	RKF034	8.60400199890136	8.60400199890136	1	0	0	0	0	0	0
RKF010	KFJ004	8.60320329666137	8.60320329666137	1	0	0	0	0	0	0
KUP002	KFJ041	8.60310196876525	8.60310196876525	1	0	0	0	0	0	0
RKF039	RKC036	8.60300064086914	8.60300064086914	1	0	0	0	0	0	0
RKF028	RKF148	8.60220193862915	8.60220193862915	1	0	0	0	0	0	0
RKF074	RKF110	8.599197864532469	8.599197864532469	1	0	0	0	0	0	0
RKF264	RKO004	8.59320163726806	8.59320163726806	1	0	0	0	0	0	0
RKF124	RKF143	8.59290361404419	8.59290361404419	1	0	0	0	0	0	0
RKC033	KUP022	8.59169980685692	8.59169980685692	1	0	0	0	0	0	0
RKC004	RKF208	8.59140157699585	8.59140157699585	1	0	0	0	0	0	0
RKF053	RKF143	8.591103553771969	8.591103553771969	1	0	0	0	0	0	0
RKF034	RKF124	8.58889818191528	8.58889818191528	1	0	0	0	0	0	0
RKF034	RKF196	8.58889818191528	8.58889818191528	1	0	0	0	0	0	0
RKF017	RKF132	8.5884004831314	8.5884004831314	1	0	0	0	0	0	0
RKF062	RKF046	8.58579874038696	8.58579874038696	1	0	0	0	0	0	0
RKF081	RKF156	8.58509540557861	8.58509540557861	1	0	0	0	0	0	0
KUP005	RKF101	8.5841953754425	8.5841953754425	1	0	0	0	0	0	0
RKF049	KUP005	8.58360528945922	8.58360528945922	1	0	0	0	0	0	0
RKF089	RKC012	8.58290195465087	8.58290195465087	1	0	0	0	0	0	0
RKF170	RKC002	8.58100010082125	8.58100010082125	1	0	0	0	0	0	0
RKF155	RKC020	8.57839584350586	8.57839584350586	1	0	0	0	0	0	0
RKF196	RKF143	8.578097820281979	8.578097820281979	1	0	0	0	0	0	0
RKF190	RKC047	8.57599824666976	8.57599824666976	1	0	0	0	0	0	0
RKF190	RKC012	8.57599824666976	8.57599824666976	1	0	0	0	0	0	0
RKF133	KFJ033	8.57549905776977	8.57549905776977	1	0	0	0	0	0	0
RKF101	KFJ033	8.57380032539367	8.57380032539367	1	0	0	0	0	0	0
KFJ021	RKC039	8.573199808597561	8.573199808597561	1	0	0	0	0	0	0
RKF190	RKC039	8.573199808597561	8.573199808597561	1	0	0	0	0	0	0
RKF018	RKF104	8.56950283050537	8.56950283050537	1	0	0	0	0	0	0
KUP026	RKC020	8.567500114440909	8.567500114440909	1	0	0	0	0	0	0
KUP003	RKF029	8.55699777603149	8.55699777603149	1	0	0	0	0	0	0
RKF136	RKF053	8.55669975280761	8.55669975280761	1	0	0	0	0	0	0
RKF020	RKF192	8.553707599639889	8.553707599639889	1	0	0	0	0	0	0
RKF206	RKF215	8.55090022087097	8.55090022087097	1	0	0	0	0	0	0
RKF190	RKF080	8.550602197647091	8.550602197647091	1	0	0	0	0	0	0
RKF234	RKF192	8.54779481887817	8.54779481887817	1	0	0	0	0	0	0
KUP022	KFJ013	8.54659080505371	8.54659080505371	1	0	0	0	0	0	0
KFJ052	RKF189	8.54239463806152	8.54239463806152	1	0	0	0	0	0	0
RKF017	KFJ018	8.542203903198239	8.542203903198239	1	0	0	0	0	0	0
RKF017	KFJ040	8.541512489318839	8.541512489318839	1	0	0	0	0	0	0
RKF017	KFJ017	8.541512489318839	8.541512489318839	1	0	0	0	0	0	0
RKF181	KFJ018	8.54120254516601	8.54120254516601	1	0	0	0	0	0	0
HNJ011	RKF185	8.54080021381378	8.54080021381378	1	0	0	0	0	0	0
KFJ008	RKF014	8.54020118713378	8.54020118713378	1	0	0	0	0	0	0
RKF163	KFJ018	8.539903163909909	8.539903163909909	1	0	0	0	0	0	0
HNJ016	RKF080	8.53720307350158	8.53720307350158	1	0	0	0	0	0	0
RKF018	RKC012	8.53559970855712	8.53559970855712	1	0	0	0	0	0	0
RKF231	RKF055	8.53430032730102	8.53430032730102	1	0	0	0	0	0	0
KUP004	HNJ026	8.53199958801269	8.53199958801269	1	0	0	0	0	0	0
RKO010	RKF243	8.531904220581051	8.531904220581051	1	0	0	0	0	0	0
RKF101	RKC022	8.52860212326049	8.52860212326049	1	0	0	0	0	0	0
RKF039	KFJ052	8.527302742004391	8.527302742004391	1	0	0	0	0	0	0
RKF164	RKF209	8.52670073509216	8.52670073509216	1	0	0	0	0	0	0
RKF133	KFJ036	8.52620005607605	8.52620005607605	1	0	0	0	0	0	0
KFJ046	RKF010	8.52430015802383	8.52430015802383	1	0	0	0	0	0	0
RKF038	RKC042	8.52409601211547	8.52409601211547	1	0	0	0	0	0	0
RKC033	RKF191	8.52409601211547	8.52409601211547	1	0	0	0	0	0	0
HNJ011	KUP025	8.51999521255493	8.51999521255493	1	0	0	0	0	0	0
KUP025	HNJ026	8.51999521255493	8.51999521255493	1	0	0	0	0	0	0
RKF124	RKF270	8.51849913597107	8.51849913597107	1	0	0	0	0	0	0
RKF144	KFJ028	8.51449966430664	8.51449966430664	1	0	0	0	0	0	0
RKF169	KUP025	8.50279927253723	8.50279927253723	1	0	0	0	0	0	0
RKF074	RKC002	8.50169658660888	8.50169658660888	1	0	0	0	0	0	0
RKF013	KFJ045	8.49989652633667	8.49989652633667	1	0	0	0	0	0	0
KUP004	KFJ033	8.49969983100891	8.49969983100891	1	0	0	0	0	0	0
RKF006	KFJ047	8.495700359344479	8.495700359344479	1	0	0	0	0	0	0
HNJ016	RKF017	8.49550068378448	8.49550068378448	1	0	0	0	0	0	0
RKF055	RKF147	8.49099159240722	8.49099159240722	1	0	0	0	0	0	0
RKO019	RKF188	8.49009752273559	8.49009752273559	1	0	0	0	0	0	0
HNJ013	RKF121	8.489203453063961	8.489203453063961	1	0	0	0	0	0	0
HNJ013	RKF195	8.489203453063961	8.489203453063961	1	0	0	0	0	0	0
RKF245	RKC018	8.48529338836669	8.48529338836669	1	0	0	0	0	0	0
RKF074	KFJ027	8.48299860954284	8.48299860954284	1	0	0	0	0	0	0
KUP011	RKC032	8.48240107297897	8.48240107297897	1	0	0	0	0	0	0
RKC036	HNJ026	8.4816962480545	8.4816962480545	1	0	0	0	0	0	0
RKF176	RKF032	8.48129987716674	8.48129987716674	1	0	0	0	0	0	0
RKF206	RKF136	8.48100185394287	8.48100185394287	1	0	0	0	0	0	0
RKF210	RKC002	8.47950000315904	8.47950000315904	1	0	0	0	0	0	0
RKF145	RKF179	8.478200435638419	8.478200435638419	1	0	0	0	0	0	0
RKF018	RKF043	8.478200435638419	8.478200435638419	1	0	0	0	0	0	0
KFJ041	KFJ053	8.4771990776062	8.4771990776062	1	0	0	0	0	0	0
KFJ050	RKF010	8.47399234771728	8.47399234771728	1	0	0	0	0	0	0
RKO004	RKC010	8.47350358963012	8.47350358963012	1	0	0	0	0	0	0
RKF018	RKF124	8.46999883651733	8.46999883651733	1	0	0	0	0	0	0
RKC033	RKF193	8.467096090316769	8.467096090316769	1	0	0	0	0	0	0
RKF017	KUP001	8.46680402755737	8.46680402755737	1	0	0	0	0	0	0
KUP024	RKF133	8.459502458572379	8.459502458572379	1	0	0	0	0	0	0
RKF063	RKF150	8.45930576324462	8.45930576324462	1	0	0	0	0	0	0
RKF106	RKF245	8.457499742507931	8.457499742507931	1	0	0	0	0	0	0
RKF213	RKC002	8.456399897113439	8.456399897113439	1	0	0	0	0	0	0
KFJ008	KFJ011	8.44860076904296	8.44860076904296	1	0	0	0	0	0	0
KFJ020	KFJ033	8.44550132751464	8.44550132751464	1	0	0	0	0	0	0
RKF020	RKF124	8.444595336914059	8.444595336914059	1	0	0	0	0	0	0
RKF039	RKF044	8.43820571899414	8.43820571899414	1	0	0	0	0	0	0
KUP004	KFJ052	8.43230485916137	8.43230485916137	1	0	0	0	0	0	0
RKC033	RKC024	8.42989683151245	8.42989683151245	1	0	0	0	0	0	0
RKF017	RKF191	8.42759981751442	8.42759981751442	1	0	0	0	0	0	0
RKC033	KFJ025	8.42469978961162	8.42469978961162	1	0	0	0	0	0	0
RKF044	KFJ032	8.42420011758804	8.42420011758804	1	0	0	0	0	0	0
RKF061	KFJ049	8.42410326004028	8.42410326004028	1	0	0	0	0	0	0
RKO010	RKF038	8.423185348510739	8.423185348510739	1	0	0	0	0	0	0
RKF017	KFJ045	8.42270851135253	8.42270851135253	1	0	0	0	0	0	0
HNJ016	HNJ013	8.42070579528808	8.42070579528808	1	0	0	0	0	0	0
RKF234	RKC022	8.41730087995529	8.41730087995529	1	0	0	0	0	0	0
HNJ015	RKF031	8.416500687599179	8.416500687599179	1	0	0	0	0	0	0
HNJ015	RKF157	8.416500687599179	8.416500687599179	1	0	0	0	0	0	0
RKF021	RKF223	8.41470062732696	8.41470062732696	1	0	0	0	0	0	0
RKO010	KUP015	8.4086000919342	8.4086000919342	1	0	0	0	0	0	0
RKC001	RKF162	8.40749740600586	8.40749740600586	1	0	0	0	0	0	0
KFJ024	KFJ032	8.40729475021362	8.40729475021362	1	0	0	0	0	0	0
KUP026	RKF238	8.406400680541989	8.406400680541989	1	0	0	0	0	0	0
RKF045	KFJ038	8.40599536895752	8.40599536895752	1	0	0	0	0	0	0
RKC030	RKF020	8.40530395507812	8.40530395507812	1	0	0	0	0	0	0
KUP024	RKF006	8.40229988098144	8.40229988098144	1	0	0	0	0	0	0
RKF193	RKC042	8.39930176734924	8.39930176734924	1	0	0	0	0	0	0
RKC036	RKF018	8.39890241622924	8.39890241622924	1	0	0	0	0	0	0
RKF167	KFJ038	8.39829444885253	8.39829444885253	1	0	0	0	0	0	0
HNJ003	RKC049	8.3974003791809	8.3974003791809	1	0	0	0	0	0	0
RKF020	RKC035	8.39719772338867	8.39719772338867	1	0	0	0	0	0	0
